,qid,question_text,target
7068,5d920de512bfd7e3d42d,What are the parts of a closed circuit burglar alarm?,0
7069,890c4cb934d464cb1093,"If you cook something with worms in it, will it be safe to eat?",0
7070,6ce8f8393ce870eab919,When you take out a cold water bottle from a refrigerator and keep it a room temperature after some time you observe some drops of water on the outer surface of the water bottle where does this water come from?,0
7071,c1f81d16e84ae52502e2,How do I tell someone I don't want to be their friend anymore?,0
7072,f5999fcaad380ef20ee1,What can get a manoy?,0
7073,3a582d27013e65f4f8ad,Is there humanity in the world?,0
7074,5aa78eb7fae42ef8ba74,Why are the political leaders of India so stupid?,1
7075,0a906c63ab3f809f37f7,How should I train my son to become a football player like Cristiano Ronaldo?,0
7076,fcecbd919b642c4c13ba,How do we stop the extremists from terrorising our cities?,0
7077,64f7ea43dc32c6240c0b,Why do people think the ex's rent should be included in child support payments?,0
7078,4b2ae7a14f350892b044,What are the characteristics of the interactive communication process?,0
7079,3de300fa6e013cf3b9e8,Why do many British singers lose their accent and sound American while singing? Is it because standard American English is the most natural non-accented form?,0
7080,429f923bc64fd21c9b64,How can I improve our basics and fundamental?,0
7081,5e7e55a76636ce05c967,How do you calculate the average molar mass?,0
7082,73aa977d61c8ec794f7c,What's the first step I should take to declutter my life?,0
7083,806ce77424802a0aae17,How fattening hummus really is?,0
7084,3e2fb66703728d2f9270,How can I clean my guts?,0
7085,4b26d5ed7e1376b3d3ff,Do you think the education system in Indonesia is broken?,0
7086,4c20766a9cdf20031a5d,What are the demands of people from mechanical engineering?,0
7087,9bceb9b61fdcbe4ceb64,What kind of energy does a ball have when it is falling through the air?,0
7088,ec21fae620d48ba08d33,How do Norwegians feel about being President Trumps favored immigrants?,0
7089,63016ab64dfbf4a21d3d,Can cheesecake be baked in a convection oven?,0
7090,8cf7ea0e21294a9058a1,What is the difference between a RUF car and a Porsche?,0
7091,f938276f1062fe7b4eec,Are moving van companies as bad as they seem on the internet?,0
7092,dbb5d1e36f827dc9665a,How do lesson plans help students?,0
7093,a30750ff3f5002b7f977,Is the institution of family falling apart because more women are joining the work force?,0
7094,9f692babeb74f471c8ee,Why did the Republican Party create a new?,0
7095,2fd80888a4fcc184f0fc,Did Hong Kong hurt its chances of full democracy by rejecting direct voting in 2014?,0
7096,3b36aca731bb13021cf4,What’s an effective way of managing time and productivity?,0
7097,9dde31929d716344e8cb,How many papers to attemp in MBBS final year? Read the description.,0
7098,b5397627cb26ef31a1c0,"Coming from an IT background, what other fields do you think are feasible, in case you are looking for a change?",0
7099,34b828ae391f02069846,How do I leave a backdoor in .net and wipe data?,0
7100,ca073d63b8c0471bd564,Is the behavior of the Parkland high school students a lesson for the rest of us?,0
7101,5253166a17060abc60cb,Where can I get books of US CMA for home study?,0
7102,ee34a02a482d31bfce9c,Is it possible for you to get the genes of someone not blood related to you?,0
7103,ddf30c8eb88a8011220b,"If unicorns were social creatures, could they adopt a Schiltrom formation to protect their young?",0
7104,cc5a45a03e29366a9e00,Why is my new cat scared?,0
7105,74f4655264c535628920,How big does a goldfish have to be to become considered a koi?,0
7106,52536387b8092bfc8323,"Were there any weird weapons (e.g design, idea, purpose) that worked?",0
7107,b52984df168dfd5322eb,What are the rules for YouTube monetization?,0
7108,2017c9fada00d0956b93,I want to be a Muslim but I’m a skeptical person. What can I do?,0
7109,63f85005a019607c4af4,Why are theists so focused on sex?,1
7110,7168dc880605562d4920,Name 3 things the Meiji leaders did to modernize Japan?,0
7111,2dca7ccecc4772cb812c,"What is the difference between tasty bread, loaf bread and a slice bread?",0
7112,66287e777df8e784e4e0,How the usage of the system will affect the entire process of the functional business?,0
7113,7604d3d4e61fa2001590,How do you express your lifestyle in public with your gay partner?,0
7114,33a35cf814b572d39bee,Why is it that siblings with lighter skin tone/fair complexion are more successful than those without?,1
7115,b09f238df4609720516a,What type of courses are available for students who choose commerce without maths?,0
7116,2bb48cd4cc552fe34928,How much duration does the CLAT course consist?,0
7117,7a33a66d748625c9eb44,What is the least popular or most obscure video game console that you own?,0
7118,5166e3839aaaf4b1bfa3,Do you have to get any university degrees to be the Australian Prime Minister?,0
7119,990f417de3b4dc15e8af,How should I prepare for class 12 boards?,0
7120,ad39c2492d0060f11a31,What do you think if a company hires an assistant for you with a much higher pay?,0
7121,90e590ff0b985d728f51,Will Wal-Mart hire you with a marijuana possesion?,0
7122,aa2a69089e9e0a4a428b,What experiment disproved the plum pudding model?,0
7123,53f7f9b838ece0eed1f0,Why is that we use furniture instead of furnitures and luggage instead of luggages?,0
7124,3e44db66edf0c61e1212,How can I kill myself painlessly without using drugs?,0
7125,b1749a82d81acae324a9,Why do condoms come in flavours?,0
7126,5911c827478561e5b283,What if the Galactic Republic had AT-AT in Star Wars?,0
7127,4542b431a0e3ef4693e2,What happens to the food after the expiry date?,0
7128,0bb962d6f0a953fec339,What is the real truth about the creation of the first ever being followed by the creation?,0
7129,f7d3190f91624644994c,How do you save a shocking giraffe?,0
7130,55a9683c831120855b19,"I am native Spanish speaker, learning German. How can I improve my listening skills in German?",0
7131,b71d69672c8ae4b6f206,Where can I find work life balance in legal services sector in India?,0
7132,9c6e4fcb501881ba3ad3,To which cast does Panhalkar belong?,0
7133,e03ffa1414db96354698,Where can I find exemples for pull notifications?,0
7134,4e01b7a02f3e99df8999,Why are we so excited for machines to do everything? What is wrong with liking to work and knowing how to do stuff?,0
7135,914054c8c533b17e8020,What is coldfusion?,0
7136,6670643256d3f360ac5f,Since British ruled from Japan to the Americas should the whole world be called Great Britain?,0
7137,54853daa776abcba4b29,"Is using ""kining libro"" and ""kanang babayi"" instead of ""kining libroha"" and ""kanang bayhana"" grammatically incorrect?",0
7138,fad0d1ba5a67eba48b65,Is it good to install oil catch can in your car?,0
7139,69ad780305a8eb888a81,"If you created your own language, what would be your word for notice?",0
7140,85852291adc81693970d,What are some good resourses to learn about line load filters?,0
7141,6cdf0f47a1f12faa3bff,What is the easiest way to expose a plant to electricity?,0
7142,8ab8418a5dd32707b952,What is the average marks scored in ISCE boards in the past years?,0
7143,27f48807a9a1e5f03499,"If transsexual and transgender are possible, why not transracial?",1
7144,1169e238a6950629b004,"If God were somehow proven real, what would be the implications from a scientific perspective?",0
7145,0b03c498626f706d5324,What are the best books on moving on from a relationship that never started?,0
7146,3234c7a19a47426c2319,Is there still hope in becoming pretty after 16?,0
7147,11384b88fc2441b82536,Im not attempting any of the challenges in the Cognizant module because I dont have any coding knowledge.How this will affect my joining?,0
7148,073e257187b29b505aea,Does Nirma has a separate exam for MBA entrance or it accepts the CAT score?,0
7149,8fea4066e4ac3fd683a6,"Praise, financial and accomplishment. In what order do these three drive you?",0
7150,5d21ff7339fabd1766cd,As a digital nomad how do you explain what you do to a customs or immigration officer?,0
7151,d49882a7439c16152c8e,I switched from Vodafone postpaid to prepaid. Can I port to Airtel prepaid immediately?,0
7152,bd35081e06de790939f0,How is the work culture at shobha llc Dubai?,0
7153,fdb83089ffe77c4277fa,What are the best areas of specialisation in 5th year of MBCHB study?,0
7154,79387b562ccfc4caf1eb,What affects the climate in the planet Uranus?,0
7155,938813de43dfcd89dc88,Can genuine curiosity be artificially developed? How does one avoid crossing the line between being curious and learning for the sake of knowing?,0
7156,179f716fef6c570de0c1,What are the options for sunglasses for those who wear spectacles?,0
7157,c0d4dd5f67c78d34dd0e,Are there such things as professional submisives?,0
7158,0ed0fa329d3dfa9ac004,At the risk of opening a can of worms (hence anonymous) are there any online honest ways to make a modest low risk income?,0
7159,e4e2fc81d8865d579d5f,How long should ballerinas train on pointe before their professional career?,0
7160,66fe8679fc76b9d7fc74,What is it like having a sugar glider or a flying squirrel as a pet?,0
7161,32c51a8e79d1edb46d2c,"Do you agree that comedian Leslie Jones is not funny and that she's weak, remember the scandal on Twitter?",1
7162,cedb2c79de0c46a910c1,How will the muted person on WhatsApp will come to know that I have checked his status or not?,0
7163,5d2f29aebc80e358b78a,Why do I get jealous in a relationship?,0
7164,1b062fcd2796d9bb4f33,Why does my PC slows down and the fan speeds up when I opened Facebook on only Chrome and Firefox?,0
7165,8887f74811f9255fd032,How will you know if one (or more) of your answers has been collapsed?,0
7166,52421818482396c3adca,"Which is the best institute for stock market courses in Panvel, Maharastra?",0
7167,b579e6f23b9fc5b18295,What complications were presented to the Greek army before getting the victory at the Battle of Thermopylae?,0
7168,9772f5f81e8d4cac892c,What were some of Brigham Young's most successful projects?,0
7169,c6b11650db90ec86ebe1,How does Wikipedia store multi-lingual articles in its database?,0
7170,6c3f2203dfe4de0239b9,"What were some moments in history where congress was in a state of gridlock on an urgent matter, forcing the President to take executive action?",0
7171,7cf71883f50ceffc54cb,What is fraggerates?,0
7172,d6435f7f70696d071bd6,What are the best luxury apartment buildings in East San Francisco Bay?,0
7173,62dca14fb3fe6baabad7,"What can you build with Python, learning 1h/day, in 1 week, 1 month, 3 months and 1 year?",0
7174,101b1a3e846aa118d12b,Will I be responsible for the repayment of loan taken by the customer whom I have referred?,0
7175,ea39a1c91e6b1ccb8304,Does insects have brain?,0
7176,8b6d9bd656eedf4f289a,What are example of limit using in real life?,0
7177,2bc9f762fd950f1225e8,What are the main arguments in favor of abolishing net neutrality?,0
7178,33ac0e538ce28d9ce4c9,What's a quick line to tell someone right before they're about to jump off a bridge/cliff?,0
7179,59ab16fce04988890580,China banned ICO. Is this end of Bitcoin?,0
7180,b4354cb56d1e28656f35,"What is the answer of differential equation d^2y/dx^2 + 2 dy/dx + y = 0 when x=0, y=1, dy/dx = 2?",0
7181,bd2d10b084c4bac521f2,What is the feminist perspective on social network sites?,0
7182,34617d807ed82a1e031a,"Where can I find someone to seal my driveway in or near Fairfield, NJ?",0
7183,4f2508f24440920e9036,Have you ever had an experience with a psychic or reader that changed your life?,0
7184,047cb264efa8fabecea7,"Is subliminal learning a real thing, or hogwash?",0
7185,9db10396624597d83139,What are the major natural resources of Indonesia?,0
7186,f0e599751e9e65808695,How can draino damage PVC pipes?,0
7187,d82cf79e66f16510283e,When did you start to pursue a career seriously?,0
7188,0519d2213193c4540dfe,How did the World Health Organization's (WHO) definition of metabolic syndrome improved over time?,0
7189,8c09789024b470091890,What is meant by droop setting?,0
7190,0526cd183bb0ca6d5640,What is the average tip of Uber drivers?,0
7191,d617231e4f5a842e0fc7,What is an imperforated hymen? Will it affect my first sex encounter?,0
7192,a186fbeb89eb841cef2b,Does heart surgery causes rejection in Indian navy medicals?,0
7193,9234b0b84b6a818b68b2,"What are some Good careers to start in Nigeria with 500,000 naira?",0
7194,d11359e8f2440584edcf,Is there any way we can track the videos watched on YouTube by others after they delete the history?,0
7195,bd5f265062bf639e95b3,Can someone become a dietitian after doing B.Sc. in Life Science?,0
7196,42c62f3e0c2c7ee54765,Is it possible to discontinue antidepressants after 24 yrs?,0
7197,815e57863f808f4d2748,When someone lies constantly but says they can't help it what does it mean?,0
7198,a41d7d594ea7c8867832,What is the scientific classification of a pig?,0
7199,2e78de2408efcceaad2e,Why are there black chemicals today?,0
7200,0bbe069c9a390b1ebe9a,Can one man own 2 liquor stores at the same time?,0
7201,a2527513f91f552cd99a,How do I get a duplicate cesc bill of any month?,0
7202,f5b87afc35074f1d1d7a,"What job, that most people think is glamorous (actor, model, artist, etc.), would you never want to do?",0
7203,03f194684e6e32189503,How many countries are using Quora till now? What is to be done to increase the popularity of Quora within India? Why are China & Japan are not using Quora in English? Can we expect more tech related answers from them?,0
7204,c2f5dc0332c325c8a02d,"A little bit of semen landed outside my vagina (pubic hair area), even though I put my hand over it to not let any sperm enter. Can I still get pregnant?",0
7205,12befb4e7354d6d8d116,What are the best free tutorials for developing ecommerce websites using Magento?,0
7206,5abe3078f8bce6eec58b,Can the hunting of animals ever be justified?,0
7207,76acbddbafdc5e66ea17,What are some good and cheapest Amazon cloud solutions for training convolutional neural networks?,0
7208,f1579bd609ed0cbbfa8d,No doubt Egyptian pharaohs built monuments so humanity can remember them for eternity. What would you build in order to be remember for eternity?,0
7209,a18da8951d878ed90191,What is the function of tryptophan?,0
7210,ee0f6f83095f6cf85039,How do you boost your SoundCloud Viewership?,0
7211,14487a5982b64307939d,What are the disadvantages of using a dual SIM phone?,0
7212,aebe742ce90a65f690bd,"So I have a problem, Recently, my boyfriend has been acting strange. And when I told him I loved him, he didn`t say it back, he just made excuses as to why he didn`t respond to my texts. Is he still into me, or is he possibly drifting away?",0
7213,a8239249fe803ade1cf3,Does CFA have limited attempts?,0
7214,f34e1d75ddff325ccc84,"Why these guys pronounce differently about ""during""?",0
7215,5bd2513c8800673d3809,Will the Internet of Things make our lives greener?,0
7216,f99a0ef984eaacddd452,Is it possible for a person with CGPA 5.8 to get an internship in third year in NITK?,0
7217,c3a25d61ed58a374fbc0,From which website I would get Class 11 and 12 Organic Chemistry reagents and their products PDF?,0
7218,bace5c1d01a8cc37256a,Comment your views on the Telecom swindle.?,0
7219,75b52d63e510652d403c,What kind of ways can universities improve their teaching quality?,0
7220,7b44db64bd35e3529be1,Why is Magic Johnson famous?,0
7221,5cf8da14430d63421eb7,"How does the internet work? It would very much help if you could recommend me a book, which begins from the basics.",0
7222,47bb54ce575ad31314f2,What are the eating habits of a Ducorps' cockatoo?,0
7223,05c7fa40a22bbb6a4ab4,What are the similarities between ischemia and hypoxia?,0
7224,1b0d8143fc70aff0918b,Is it rape when one person pressurises someone to have sex with another?,0
7225,8b6a94b5e5029cec237d,How much does a person require to spend a month on food and housing in Germany?,0
7226,964eafb28c1ca83bece9,What did Roland Bartetzko mean when he said he respected an enemy machine gunner's tactics?,0
7227,f6ba414a8212d62f7510,To be nominated for assistanship is a guarantee to have the job?,0
7228,dc1b7c77f3f88eb5431e,Will excisional breast biopsy cause numbness in my breasts permanently?,0
7229,18adeaa25a19895ddaec,"After seperation of 7 years wife and husband, still diverse is required to remarry another person?",0
7230,b7e8220bc64aabf65a79,Were hispanics slaves?,0
7231,0d8336dbecc7361222da,Why do scabs taste good?,1
7232,f507effcce31738b8bb0,"What are some examples of milk based products, and how are they made?",0
7233,6463214a1579168c1e79,Do trans women that were tomboys when they were kids exist?,0
7234,6c490440cc029baece4d,What is the source of class c fire?,0
7235,73bbe287a019e12aa307,Is their any course of MBA in mass communication provided?,0
7236,e4a20347afdf50a5b507,How is victory determined between lion fights?,0
7237,50cf194a61ccc11449dd,How can I prepare for UPSC entrance?,0
7238,32dc8fd584ece779963f,What are the effects in the environment caused by cutting trees?,0
7239,efd592f287d50ceae883,How do I build the courage to leave my well paying job and start a business?,0
7240,84889e8e94a32b5628ab,Is bucking the system a way for a better life?,0
7241,f05ceecdc4116663c455,"Should a customer refuse to pay a repairer who checks a watch, checks the new battery, closes the watch, and finds it ticks again?",0
7242,112aea197b0d9b497265,How does Calltend work?,0
7243,c404a374a19d8ebe54eb,What is used to lubricate vehicle parts and why?,0
7244,afb4f39e6bfd637d00fb,Why did Sugandha Mishra become a standup comedian instead of a playback singer?,0
7245,3a983d933c3e7429ca3b,How can I calculate the cut off mark for CBSE?,0
7246,acf2fbeb9a23c542efeb,"What causes chafe, am I not showering enough?",0
7247,1f560f8a3df21078361c,How did slavery benefit the economy?,0
7248,d259fc0c323606c6f0bd,How can you know the difference between ale and lager beer?,0
7249,f0dfb4fa99eb3da225ce,Why do we get silly when we’re tired?,0
7250,4c321c5f9ed4599629a9,Does Facebook listen to your conversations through your phone's microphone to target ads?,0
7251,836fcce0acac34780966,Should I drop out from b.com hons because I want to make my career in writing and I think b.a hons will help me in improving in this particular field?,0
7252,c746c9d0808150ad25a1,Why am I afraid of my own reflection?,0
7253,0fc1b89291cac368f9e8,Is there any platform to book a backpacking trip to a foreign country?,0
7254,e7ce36184095715c84b4,Where in India are you from?,0
7255,48462089358b81acf40f,"Why do educated and intelligent people, along with the illiterate ones of India, worship the self-made human God?",1
7256,366a137aea9d75bf67dd,Is it informal usage to write etc without a period?,0
7257,e890f7a62d26fa57d0c4,What are your thoughts on this Lincoln commercial?,0
7258,34820c16242ed359c16c,"You are in an inescapable box. It's cube-shaped, 5x5x5m box. There is nothing inside except you, with nothing but food. What do you do?",0
7259,7732b1bc295e06fd28b0,What is the formula of deposit ratio?,0
7260,dde3b29faebbc6dc5d0c,How has Susannah Corbett been able to develop her writing styles throughout her career?,0
7261,1fc76566ea4489ea5462,What is the thermal instability in transistor?,0
7262,fa37b77c19648327da14,"Are there any countries in which Muslims, being the majority, treat minorities with respect?",1
7263,fa9c801518c1c0c2b0c8,Do you ever feel like you don't know who you really are?,0
7264,cc1966c4251f5025a0fd,Which business to start in Coimbatore?,0
7265,d59426026015dec633ac,"Why does everyone say brown anoles are ""invasive"" yet green anoles are somehow just fine? Isn't that like saying brown humans are invasive?",1
7266,8089f54565ca0980cece,How many medical terms exist?,0
7267,4b3f00782336867580e7,Is there any future of virtual currency?,0
7268,eefb3c8f8e7deba2228c,WhAt are the scopes after b.com?,0
7269,862cc7371a936d189d70,Why did Phil Knight start Nike in Portland?,0
7270,cfdc0b6cf7bf6258938f,How can I get bonus everyday?,0
7271,97ed7455d7d1f5f1332f,"Why doesn't the government stop all the wars and instead give every American a million dollars and every veteran 3 million, it would be a lot cheaper than war?",0
7272,43ef05dae99a3092416c,What is the worst thing about the political party you normally vote for?,0
7273,5d9cd6d4ff8d274df532,How can I become free from the feeling of insecurity?,0
7274,d1059b4a26af34c944ed,Why does love fade away after marriage?,0
7275,242515391d59cb1160be,How do they dry clean clothing?,0
7276,a9b097a06be2f324f36f,What should be the minimum age of couples?,0
7277,c7216e5220eb14c2902e,How can we make our parents who are in their eighties happy?,0
7278,fdf93abaa0f18134b8e6,"What kind of mood or atmosphere is suggested in your line composition (art class)? I drew a bridge over a stream. I don't know how to answer this, ideas?",0
7279,e4e403dd3e51172875b1,Do you think Yuvraj Singh deserves a place in the 2019 ICC cricket world cup squad?,0
7280,5677b78ccc7e09ec86a9,What do you call a person who blindly follows a cause?,0
7281,9207f4ece2d4fd13cf81,How has the Chinese Communist Party become less communist and more Chinese over time?,0
7282,ed446f47bd026b44408c,What are the practical applications of limit and continuity in our daily life?,0
7283,205351d9e8bfe0893d39,Who makes you want to be a better person and why?,0
7284,b8795dc30685fa5d98c6,What is the minimum distance to minimise the effect of CFCs released in the atmosphere from a source?,0
7285,20e4f19bb84766c4215e,"What was the best job to have in confederate army before, during and after the war?",0
7286,af632e2c4cb07002aec9,What do I do if my boyfriend a texts have suddenly gone really dry when they never used to be?,0
7287,2fca628532837e0f8218,What is wrong with Americans that they allow the NRA to run their country? That is not why you fought for freedom.,1
7288,d7720836333aa9820905,Are Palestinians freeloaders?,1
7289,6837f33d294b91e333e2,Can I change my adhaar details of Jio number?,0
7290,c80dd32d57eca09ff831,What kind of jobs can we do after completing supply chain management?,0
7291,9937d6a4a50130ff03ad,What causes your fron teeth to get lose?,0
7292,b268a25d2d8c543ad064,When will the next SSC interview for army medical corps be held?,0
7293,0acb222d5db4e51abf5b,How can I be generous without being a doormat?,0
7294,456c1d01d67b31abf41b,How do you learn Mandarin using first principle?,0
7295,c9c59305a59392062f33,Can I get admission in du if I get 60 percent in 12th and I am SC?,0
7296,e2fc572b29190745c572,What technologies can we expect to be mainstream in the next 10 years?,0
7297,2a37838613e979bb4149,Are Ronan Farrow and Jon Lovett dating?,0
7298,5399cb476846d0d74c69,"Is it normal to have my first period, and not have another for seven months?",0
7299,b301c639ee96c480c97e,Do you think it would be interesting if people saw people naked?,0
7300,dfa625c51abcffb077bc,"Will amitriptyline get lessen rubber band tightness that is in my head, tension headaches, a fuzzy head, and any headache issues chemically and physically?",0
7301,62ec00844ce4a9ad2cd2,What is the probability that the maledictus in fantastic beasts is actually Nagini?,0
7302,e8d749edc39a13853c94,How many flu strain are covered in a typical flu shot?,0
7303,48c39bdaa2b2aaec4fd9,Are there legit domestic online suppliers of pain meds without prescription?,0
7304,a26e4729774c060318ec,How can I make a difference?,0
7305,2f5a98c739e107499b7d,Should I internally or externally transfer into a top undergraduate business school?,0
7306,57c87a265bed00ddbc48,Are most health problems with meat just because it's processed?,0
7307,227df1346d41ffd9cccc,Am I a vain person for trying to look my best and for putting lots of effort into beauty? Is that wrong?,0
7308,9d9c846c598ad7e7612c,How is the weather like in Gran Canaria in December?,0
7309,4812b67cf09d3b9781be,"What do you think of ""Someone So Good"" as a video title? Can it be satirical, or is it a real admiring tone?",0
7310,98dad77e28c4b0e1823f,Why has the Indian government concealed the fact that Muhammad Ali Jinnah was the illegitimate half brother of Mahatma Gandhi?,0
7311,8a6ee6d6fbcde63314bc,Does Trump's base remain intact?,0
7312,036193b88060f37abbec,Is there any job in banks after 12 if yes then please provide details and how can we apply for them?,0
7313,fe5497f385429769f665,Why do you think divorces are common nowadays? Is it because the previous generations didn’t have a grasp on basic compatibility?,0
7314,0ef1f845ed7d27585e52,When will NEET UG 2017 results will be announced?,0
7315,f51d3501a040b8ad9786,Is there any scholarship for class 11 maths stream students?,0
7316,f512b06a840eba8534fb,Members of the Republican leadership are claiming that Obamacare is currently imploding. What are they specifically referring to with this claim?,0
7317,bdaba88a5a01b306ca47,What hair style is suitable for hoteliers?,0
7318,6243c6cf0ccf1c4c1b49,How does puting your ice cream container into a Ziploc/plastic storage bag before you put it in the freezer keep it softer than if you didn’t?,0
7319,79d426a02f0929e00244,"Do you think Muslims are a huge problem in Thailand, and if they are why not deport them all?",1
7320,72c0ddc5422d4f112c01,What does it mean by 3300 mAh?,0
7321,81e5e62266f86f24b89d,How can u define the art of creativity to a curious child?,0
7322,82dd6bf56ead15e48afd,How do you check a diesel generator?,0
7323,732925a3cbc79a1a7207,How did the searching for the reincarnated Dalai Lama from humble origin become instituted historically?,0
7324,bb47c491f753303d9719,Why is Brian Lara not famous as other cricketors?,0
7325,747d731d4c3fe239ddd4,"If you were granted eternal life, what skill would you hone into absolute perfection over the centuries?",0
7326,8e68c7cf098a2b9731d7,What good is a family without a soul?,0
7327,3a89564f55a2d37f2c25,"How can someone go from wanting to marry you and have kids one month, dumping you the next month, to having a whole new relationship the month after?",0
7328,8f317375453176c06efe,What is the difference between text and discourse?,0
7329,b2ef829a1ce6bf9cfa5f,Is the idea to invest in a portofolio of 3rd round croud funded start-ups a bad one?,0
7330,9214357f4ef50129abec,What is the official language of Rwanda?,0
7331,d464d5dae4b2cc615ee4,How is a fish adopted in water?,0
7332,7f6ab7fd5fbcc3e9bf19,How good are Vestige products as compared to Amway?,0
7333,852387786f042c6241c7,What commonly recognized worst-ever movie do you think was much better than public opinion?,0
7334,1a4faa01e99f41e794fe,What SEO tool provides the most accurate ranking data?,0
7335,6c077a6a225b83250b75,"If 30% of the world's population turned into titans from Attack on Titan, how would world powers respond?",0
7336,7bf5b9f1d389fe272dd9,Am I the only one who finds sex disgusting?,0
7337,a7bcb19b1618b79cc72d,What do you think about the Kzinti?,0
7338,ca9e4bf107a242e120d9,"Being a student of mechanical Engg. at IISc and currently working in coarse graining model for propagating crystal defects as my Master's thesis, is it possible to shift to Condensed Matter Physics at research institutes in and abroad?",0
7339,bf0ca6d1a78ffcbd6fa4,How do I convert to flat handlebars from drop bars with STI shifters?,0
7340,33c81c6f5a4618b097fb,How much time is required for admission in PhD at TU Munich?,0
7341,166b99b8ffa6281cb3c6,What is the largest werewolf?,0
7342,94db62a7f7c303d8178f,Will Americans support legal pedophilia once it's presented as hip and trendy in the media like Americans do with everything else?,1
7343,e43a755319aa25f27d30,Were you a Congressional Page? What do you do today?,0
7344,7bb6ee140a4fe385741f,What you want to tell Muslims?,0
7345,b7e2fc69d9ae6157b8c6,How do I get from complete ignorance and incompetence to a skilled robot designer? Hardware not software.,0
7346,431ff81b18bb5379c85f,Does matrix multiplication ensure diffusion?,0
7347,9c0a96b39e7ac18d9e1f,Why was archduke franz ferdinand chose to be assasinated?,0
7348,e319621e7fab65d94882,When will Modi purify India from non Hindus?,1
7349,b9e4ee474caae4b56536,Is it normal to lose all your friends once in your lifetime?,0
7350,99e7f36cd11ba51de428,How can I find out if my boyfriend is paying child support?,0
7351,521e29600f4facf2bf97,"142,119,100,83,65,59 what is the wrong one?",0
7352,c80fdefb74848e244b17,What is the impact of IATA on the airfreight industry?,0
7353,8f1ebd83697693412583,Why do Indian Hindus speak more Urdu than Hindi?,0
7354,5e015215fb0f814e8503,What methodology is used by remote monitoring services?,0
7355,3158c25033102c555f31,What is the first thing a front-end or full-stack developer should understand about cybersecurity?,0
7356,80144d9640185823832b,"How long does it take for a Mastercard payment to lower my balance on my NBC account, and can the balance be lowered on weekends after payments?",0
7357,869fef2b75f40cdf6227,Why is Elon Musk seen as one of the best entrepreneur in the world?,0
7358,e8ca13a6e8f751189bdc,Did Kylo Ren castrate himself when he turned to the Dark Side?,1
7359,67857192e32db4d4e9f0,I have low B12 but methyl B12 gives me severe anxiety and makes me feel extremely out of it. Any suggestions?,0
7360,a578b6a0ceee7d8ba7c8,What does Athena Walker like to read and learn about?,0
7361,51e62049f7b0d11038c8,What do you do if you're a straight man who prefers playing the passive role in dating?,0
7362,968b2522000059c47e86,Should a 6 inch penis be kept in chastity?,0
7363,eaad175e6321717c4c16,Which is the best ceiling fan in India?,0
7364,af7ef43470d772f73f2b,Should I buy an iPad Pro or a Surface Pro (I will use it primarily for casual art as well as a small bit of YouTube and other media as well as listening to podcasts)?,0
7365,1f6d5925dd648fad5556,Which regions is the abode of famous royal Bengal tiger?,0
7366,71bc7751e96f6e10592d,Shall be Putin welcomed at his trip to France?,0
7367,4e9d41eadf75e9972253,Is the i5-7200U processor sufficient for triple A gaming at 60+ FPS?,0
7368,931f19e5a26cf8d1f7ec,Why my mom tried to control me with witch craft?,0
7369,d9794caeb2cc0947124b,How are you the midas of Quora? Do you think you are overrated?,0
7370,4e9c52a80981bbb8560c,Can the area of a sector be greater than the area of the given circle?,0
7371,23c9b887da4ce60fe797,Why are the French (stereotypically) hateful toward Americans speaking French?,1
7372,4e3d9e99c1b0493be372,Is the SPES Trinity Integrated Mask Overlay's throat protection suitable for longsword competition fighting or would a separate throat guard be needed?,0
7373,d00991851b02afc55da6,How does cholera cause diarrahea so quickly after ingesting fluid?,0
7374,3be758600f13fd70e85a,Is there a planet named Titan?,0
7375,d396f70dae2fb7295f07,What is the basis of marriage?,0
7376,fba44f84cf539321866d,"Who would win, Green Lantern and Hawkgirl vs Draaga?",0
7377,8239397c0c0efe63d837,Why do so many Millennials smell bad or seem to have poor personal hygiene?,1
7378,a39b5566ba4244860ab1,Does a positive lifestyle lead to a successful life?,0
7379,517be5644e8783081c82,Why do Tamil people always die in Bangalore? Why don't they like their own state?,1
7380,f94f88964b049e38a703,"Is Donald Trump more an object of material capitalism, than a human?",1
7381,07361fbad829b839382b,Which herb has a natural salty taste?,0
7382,83f5a8a791ffe380a285,Which is the best Bipasha Basu movie and why?,0
7383,a6d20b917bbce87e9f81,Why are wave packets so rarely applied in quantum field theories?,0
7384,cb0443720f936c68d643,Can CSE 2018 be cracked if one starts preparing now?,0
7385,751dced8852602227964,What do you think would have happened to Mexico if the Mexican revolution never happened?,0
7386,59f8f8e9993931eef97e,What is the best way to learn any programming language like Python Java?,0
7387,6fb42fe21cb0a9d1ac14,"What is the voice in your head like if you have an eating disorder, do you kind of have a separate voice encouraging your disorder?",0
7388,9c746d85a3d730377143,Should people who don't believe in gravity be thrown from high places to either injure or kill them live on TV?,1
7389,422e387fd2089187479d,"Christians, How can you not see that Jesus was a manipulator who created Christianity into a global power that still rules by popes after his death?",1
7390,9a8da23b1ac31289ef1e,What are the best known mountain ranges in Spain?,0
7391,a455c1f7629a026393e0,How is veterinary rank calculated?,0
7392,ce26ffa9f3f8df63e4f2,"Can I make aloe vera gel using China grass, if yes thn how? Can I use vanilla flavoured China grass to make aloe vera gel at home.",0
7393,d320d01613aaa24088cf,Can sick/disabled USA citizen kid return to USA with non-US citizen parent?,0
7394,e7a4ed1ba4d4ef091435,Which energy is produced by electric bulb?,0
